PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
-0.8627157,1.659039,0.04097086,0.0200699,0.7372588,-0.01370263,0.6751732
-0.8630499,1.659184,0.03994083,0.02001767,0.7376951,-0.01346154,0.674703
-0.8633366,1.659359,0.03881472,0.02009856,0.7386166,-0.01302968,0.6737002
-0.8634472,1.659428,0.03806466,0.01978636,0.7390556,-0.0130945,0.6732264
-0.8641033,1.659472,0.03758013,0.01890908,0.7395604,-0.01292736,0.6727003
-0.8641931,1.659486,0.03677952,0.01897521,0.7398959,-0.01303404,0.6723275
-0.8647267,1.659566,0.03629869,0.01872621,0.7399829,-0.0133637,0.6722322
-0.8652645,1.659369,0.03583866,0.01871019,0.7399638,-0.01330909,0.6722547
-0.8658363,1.659365,0.03511286,0.01848015,0.740776,-0.01318769,0.6713684
-0.8662221,1.659585,0.03467518,0.01783224,0.7409641,-0.01338668,0.6711744
-0.8672003,1.660116,0.0337255,0.01678572,0.7418041,-0.01232087,0.6702934
-0.8680446,1.660393,0.03339177,0.01598032,0.7423898,-0.01143843,0.6696799
-0.8688359,1.660569,0.03276259,0.01617046,0.7437645,-0.01027287,0.6681671
-0.8694602,1.661073,0.03246552,0.01500162,0.7443529,-0.01019068,0.6675401
-0.8702724,1.661408,0.03227881,0.01444291,0.744165,-0.00952872,0.6677718
-0.8710699,1.661651,0.03197172,0.01391863,0.7443014,-0.009208929,0.6676353
-0.8721771,1.662154,0.03141305,0.01307556,0.7455278,-0.007958362,0.6662987
-0.87277,1.662299,0.03113702,0.01252954,0.7461528,-0.007379577,0.665616
-0.8731784,1.662583,0.03081742,0.01223272,0.7468023,-0.00691814,0.6648976
-0.8733059,1.662822,0.0305942,0.01158913,0.7470781,-0.00669581,0.6646015
-0.8733956,1.663114,0.03031561,0.0117805,0.7479671,-0.005581465,0.6636079
-0.8735886,1.663341,0.02969217,0.01112398,0.7484997,-0.005598957,0.6630182
-0.8740482,1.663653,0.02880859,0.01026843,0.7497678,-0.005184757,0.6616011
-0.8741565,1.664073,0.02795517,0.009858453,0.7511172,-0.004749382,0.6600782
-0.8742954,1.664333,0.02721834,0.009173159,0.752443,-0.004303736,0.6585794
-0.874318,1.664539,0.02618647,0.008714786,0.7540076,-0.003923853,0.6567962
-0.8746821,1.664893,0.02525237,0.008433681,0.7558761,-0.003791556,0.6546494
-0.8748797,1.665112,0.02388245,0.008089404,0.7579564,-0.003419058,0.6522461
-0.8750141,1.665158,0.02245128,0.006926885,0.7600056,-0.003396101,0.6498708
-0.8750999,1.665242,0.02046281,0.0068691,0.7632989,-0.003043201,0.6460018
-0.8753185,1.665452,0.01873967,0.006106567,0.7666686,-0.002308065,0.6420099
-0.8754909,1.665798,0.01672128,0.005652923,0.7702383,-0.0008234093,0.6377307
-0.8754351,1.666284,0.01392359,0.004773246,0.7740685,-0.00105716,0.633083
-0.8755949,1.666303,0.01269007,0.004849127,0.7758728,-0.0001726335,0.6308708
-0.8755949,1.666303,0.01269007,0.004849127,0.7758728,-0.0001726335,0.6308708
-0.8756175,1.666518,0.0115768,0.004424944,0.7772732,0,0.6291477
-0.8753858,1.666623,0.01075727,0.004222468,0.7784623,0.0002283726,0.6276771
-0.8753583,1.666708,0.009709656,0.003294768,0.7794721,-0.0006164249,0.6264281
-0.8756547,1.666685,0.007246077,0.002071602,0.7821043,-0.001118793,0.6231431
-0.8756547,1.666685,0.007246077,0.002071602,0.7821043,-0.001118793,0.6231431
-0.8757722,1.66664,0.005150348,0.001125433,0.7845834,-0.0007816314,0.6200218
-0.8758581,1.666621,0.004048765,0.0005214846,0.7858407,-0.001357947,0.6184273
-0.8761864,1.66655,0.003169298,0.000545915,0.786752,-0.001600937,0.6172668
-0.8762488,1.666654,0.002076387,0.000495852,0.7880108,-0.001180364,0.6156601
-0.8762267,1.666497,0.00143227,0.0006573688,0.7888958,-0.000836872,0.6145261
-0.8761866,1.666414,0.0008608401,0.0005886017,0.7897921,-0.0009822679,0.6133736
-0.8764393,1.666449,0.000115335,8.631674E-05,0.7904153,-0.001205348,0.6125701
-0.8765516,1.666426,-0.001140386,8.631674E-05,0.7920728,-0.0008928673,0.6104261
-0.8769691,1.666436,-0.001953781,-0.000786383,0.7929176,-0.001565644,0.6093264
-0.8769774,1.666269,-0.0026384,-0.001582212,0.7934606,-0.002296739,0.6086152
-0.8771343,1.666182,-0.00314188,-0.002009531,0.7938251,-0.002557657,0.6081374
-0.8773048,1.665876,-0.003400385,-0.001646819,0.7941103,-0.003243489,0.6077628
-0.8773072,1.665546,-0.004325867,-0.001032198,0.7950709,-0.003281172,0.6065066
-0.8770776,1.665357,-0.00505963,-0.0008234094,0.7958568,-0.003348601,0.6054752
-0.8773227,1.664991,-0.00579536,-0.0005250443,0.7967511,-0.003697542,0.604296
-0.8777633,1.664819,-0.00694868,-0.000545915,0.7981826,-0.004128793,0.6024012
-0.877991,1.664397,-0.009079218,-0.001320392,0.8006534,-0.004986987,0.5991057
-0.877991,1.664397,-0.009079218,-0.001320392,0.8006534,-0.004986987,0.5991057
-0.8786893,1.664369,-0.01158237,-0.002026147,0.8034403,-0.005500619,0.5953565
-0.8789461,1.664252,-0.01262391,-0.00210726,0.8046983,-0.005628487,0.5936536
-0.8791747,1.664151,-0.013686,-0.002075195,0.8060403,-0.005758045,0.5918291
-0.879132,1.664144,-0.01478606,-0.002296739,0.8071674,-0.005646989,0.5902911
-0.879477,1.664068,-0.01571,-0.002853679,0.8081942,-0.005617224,0.5888823
-0.8798528,1.664053,-0.01668864,-0.002684159,0.8094699,-0.005953353,0.5871251
-0.880317,1.663955,-0.01744562,-0.0028314,0.8107251,-0.005810854,0.5853913
-0.8810849,1.663764,-0.01855293,-0.002415327,0.8116243,-0.006010646,0.5841439
-0.8810849,1.663764,-0.01855293,-0.002415327,0.8116243,-0.006010646,0.5841439
-0.8815362,1.663557,-0.01920754,-0.002724111,0.8124925,-0.006288695,0.5829314
-0.8821499,1.663599,-0.02021787,-0.002637962,0.8137217,-0.00570344,0.5812206
-0.8822763,1.663434,-0.02080125,-0.003028476,0.8145638,-0.005865094,0.5800364
-0.8827586,1.663493,-0.0214254,-0.002856289,0.8156618,-0.00534955,0.5784973
-0.8831685,1.663766,-0.02187616,-0.003094187,0.8161988,-0.004957768,0.5777416
-0.8840864,1.663723,-0.02312905,-0.00298636,0.818037,-0.004615323,0.5751393
-0.8840864,1.663723,-0.02312905,-0.00298636,0.818037,-0.004615323,0.5751393
-0.8847554,1.663623,-0.02411732,-0.003258386,0.8193946,-0.004504213,0.573203
-0.8851972,1.663822,-0.02487585,-0.003602626,0.8203616,-0.004640278,0.571815
-0.8859541,1.66382,-0.02537805,-0.003574597,0.8214918,-0.003891919,0.570196
-0.8866878,1.663968,-0.02591676,-0.00359227,0.8223366,-0.003932862,0.5689766
-0.8871708,1.663883,-0.02649677,-0.003593307,0.8233268,-0.003920529,0.5675427
-0.8872359,1.663563,-0.02721277,-0.003804797,0.8240542,-0.004677859,0.566479
-0.8877795,1.663546,-0.0276452,-0.003110997,0.8248044,-0.004344229,0.565393
-0.8883293,1.66325,-0.02834159,-0.00282745,0.8255873,-0.004224232,0.5642515
-0.8896551,1.66286,-0.03040063,-0.0028706,0.8279215,-0.004957017,0.5608148
-0.8904986,1.662694,-0.03146958,-0.002209102,0.8293752,-0.004532246,0.5586693
-0.8908074,1.66242,-0.03247321,-0.002062591,0.830537,-0.004388594,0.5569424
-0.8912845,1.662181,-0.03326479,-0.002526885,0.8309461,-0.0055853,0.5563191
-0.8919337,1.6622,-0.0338459,-0.002452064,0.8314113,-0.006208208,0.5556174
-0.8926444,1.661829,-0.03456712,-0.002820855,0.8319579,-0.006000101,0.5547991
-0.8931341,1.661872,-0.03499788,-0.00356207,0.8322779,-0.005933296,0.5543154
-0.8936477,1.661882,-0.03540438,-0.004075211,0.832774,-0.006151544,0.5535639
-0.8940799,1.662057,-0.03565645,-0.003857306,0.8327553,-0.005730158,0.553598
-0.894527,1.661767,-0.03559285,-0.003740614,0.8327172,-0.005327918,0.5536602
-0.8944798,1.661656,-0.03569615,-0.003583964,0.8325469,-0.005646989,0.5539142
-0.8947058,1.661568,-0.03585204,-0.003463443,0.8324824,-0.006075375,0.5540074
-0.8949244,1.661643,-0.03579432,-0.00364784,0.832377,-0.00606064,0.5541648
-0.8949232,1.661597,-0.03570563,-0.003528444,0.8321729,-0.006008166,0.5544724
-0.8947546,1.661452,-0.03594339,-0.003654982,0.8321386,-0.005871443,0.5545246
-0.8950891,1.661438,-0.03562903,-0.003491296,0.8319992,-0.00574898,0.5547361
-0.8949466,1.661133,-0.03531832,-0.00288613,0.8316715,-0.005956481,0.5552285
-0.8948748,1.661191,-0.03530672,-0.003345261,0.8311763,-0.005996374,0.5559665
-0.8946245,1.661169,-0.03448766,-0.003213488,0.8301442,-0.005765804,0.5575097
-0.8947074,1.661089,-0.03410977,-0.002755384,0.8292818,-0.005666088,0.5587951
-0.8948946,1.661347,-0.03377849,-0.003158533,0.8285624,-0.005839632,0.5598574
-0.8947234,1.66137,-0.03308815,-0.003313933,0.8276609,-0.0051255,0.5611954
-0.89466,1.661501,-0.03224397,-0.003478468,0.8267,-0.005556546,0.5626048
-0.8944461,1.661657,-0.03146744,-0.003448351,0.8254423,-0.005615234,0.5644482
-0.8940744,1.661922,-0.03080952,-0.00348168,0.8240467,-0.005484341,0.5664846
-0.8935542,1.662051,-0.03005084,-0.00338181,0.8226205,-0.005236945,0.5685567
-0.8918874,1.662175,-0.02825868,-0.003022319,0.8200027,-0.005061136,0.5723293
-0.8905907,1.662215,-0.02675748,-0.002767525,0.8180317,-0.005561907,0.5751395
-0.8900189,1.662226,-0.02573833,-0.002222551,0.8165264,-0.005963357,0.577273
-0.8884635,1.662051,-0.02474296,-0.001806476,0.815002,-0.005822383,0.5794261
-0.8873498,1.661942,-0.0236454,-0.0009134907,0.8131803,-0.006108397,0.5819792
-0.8861899,1.661851,-0.0225563,0,0.8115351,-0.006305851,0.5842697
-0.8847141,1.661472,-0.02150115,0.0003860202,0.8098092,-0.00627921,0.5866596
-0.8831534,1.661526,-0.01989979,0.0006796587,0.8067757,-0.007028325,0.5908157
-0.8831534,1.661526,-0.01989979,0.0006796587,0.8067757,-0.007028325,0.5908157
-0.8820527,1.661363,-0.01965678,0.0007524919,0.8057698,-0.007660338,0.5921788
-0.8814461,1.661238,-0.01926178,0.001294751,0.8046495,-0.007502608,0.5937014
-0.8805618,1.660961,-0.01890755,0.001214584,0.8033304,-0.008260293,0.5954752
-0.8800082,1.660779,-0.01873323,0.001235868,0.8020829,-0.008651935,0.5971488
-0.8797207,1.660737,-0.01853371,0.001467385,0.8008447,-0.008305716,0.5988126
-0.8794625,1.660852,-0.01834235,0.001474981,0.7995805,-0.0086936,0.6004942
-0.8792808,1.660797,-0.01805332,0.00155849,0.798292,-0.00858407,0.6022075
-0.8789356,1.660643,-0.01758343,0.001274452,0.7970074,-0.008827128,0.6039038
-0.8782136,1.660598,-0.01747805,0.001539248,0.7952663,-0.009276541,0.6061873
-0.8770125,1.660355,-0.01680762,0.001577496,0.79178,-0.01001051,0.6107224
-0.8770125,1.660355,-0.01680762,0.001577496,0.79178,-0.01001051,0.6107224
-0.8762484,1.660115,-0.01630691,0.0006194392,0.7883175,-0.01106084,0.6151689
-0.8755553,1.660242,-0.01612198,0.0003712624,0.7864611,-0.01168612,0.6175293
-0.8749746,1.660154,-0.01595497,0.000569298,0.7848939,-0.01175699,0.6195183
-0.8734112,1.660308,-0.01504278,0.0004727763,0.7805531,-0.01295269,0.6249551
-0.8734112,1.660308,-0.01504278,0.0004727763,0.7805531,-0.01295269,0.6249551
-0.8725191,1.660334,-0.01440251,0.000665815,0.7784604,-0.01293499,0.62756
-0.8714708,1.66023,-0.01308078,0.0007647683,0.7752955,-0.0134026,0.631456
-0.8704685,1.660156,-0.01240644,0.001177203,0.7726936,-0.0137029,0.6346302
-0.8691822,1.660105,-0.01141298,0.0006796587,0.7699845,-0.01441619,0.6378994
-0.8685501,1.660097,-0.01067314,0.0005069961,0.7669728,-0.01495884,0.641505
-0.8675157,1.659969,-0.009765685,0.0008844835,0.7642376,-0.0150585,0.6447584
-0.8656156,1.659815,-0.007796645,0.001064184,0.7582242,-0.01590853,0.651799
-0.8647715,1.659639,-0.006673932,0.001722014,0.7547578,-0.01601635,0.6558058
-0.8638411,1.659685,-0.005783498,0.002184513,0.7517366,-0.01570858,0.6592727
-0.862566,1.659613,-0.004863888,0.002129244,0.7488247,-0.01574648,0.6625776
-0.861442,1.659634,-0.003985167,0.002631953,0.745948,-0.01580475,0.6658115
-0.8604246,1.659604,-0.003339946,0.002512099,0.7430606,-0.01635765,0.6690195
-0.8596412,1.659619,-0.002548903,0.002311694,0.7399928,-0.01681089,0.6724007
-0.8586686,1.659695,-0.001905411,0.002388183,0.7373359,-0.01700998,0.6753079
-0.8582838,1.659773,-0.001301408,0.002359938,0.7348834,-0.01700254,0.6779763
-0.8577174,1.65986,-0.0005787909,0.002416484,0.7326202,-0.01693046,0.6804227
-0.8570862,1.659971,7.331371E-05,0.001972106,0.730172,-0.01731721,0.6830411
-0.8564618,1.660076,0.0007432699,0.0022015,0.7281328,-0.01689374,0.6852244
-0.8559642,1.660345,0.001314282,0.002413784,0.725997,-0.01642606,0.6874974
-0.855011,1.66098,0.003255278,0.002535715,0.7215695,-0.01530924,0.6921681
-0.8547465,1.66142,0.00412333,0.00240063,0.7199007,-0.01499094,0.693911
-0.8542194,1.66163,0.004751354,0.002725136,0.7180518,-0.01477183,0.6958275
-0.8538386,1.661861,0.005530655,0.002867353,0.7164691,-0.0140642,0.6974711
-0.8538181,1.662283,0.006545246,0.002832715,0.7146468,-0.01281186,0.6993624
-0.8537073,1.66246,0.007297695,0.003088765,0.7131568,-0.01254521,0.7008855
-0.8534933,1.662666,0.007825971,0.002947752,0.7117075,-0.01183067,0.7023702
-0.8532976,1.662933,0.00874263,0.003310278,0.7101247,-0.01167584,0.7039713
-0.8529795,1.66346,0.009159744,0.003377125,0.7089174,-0.01128647,0.7051931
-0.8529997,1.663637,0.009858519,0.00318057,0.7075534,-0.01063283,0.7065727
-0.8525974,1.663961,0.010885,0.002888388,0.7050964,-0.0103696,0.7090297
-0.8522893,1.664216,0.01240808,0.003019236,0.7023345,-0.009742901,0.7117741
-0.8522893,1.664216,0.01240808,0.003019236,0.7023345,-0.009742901,0.7117741
-0.8524927,1.66432,0.01299715,0.002891128,0.7013212,-0.009801465,0.7127722
-0.8524977,1.664611,0.01398373,0.003139902,0.6999285,-0.009140105,0.7141476
-0.8523847,1.664786,0.0150879,0.002743868,0.6981968,-0.008902559,0.7158454
-0.8521047,1.664898,0.01613158,0.002741491,0.6965705,-0.00848685,0.7174329
-0.8525264,1.664927,0.01729748,0.00245548,0.6944706,-0.008500665,0.7194666
-0.8526465,1.665003,0.01865059,0.002291462,0.6926594,-0.008379063,0.7212126
-0.8527007,1.665034,0.02014339,0.002668151,0.6900002,-0.0083028,0.7237567
-0.8528386,1.665207,0.02191794,0.002552919,0.6873124,-0.008410126,0.7263088
-0.8528218,1.665285,0.02366519,0.002553831,0.6847612,-0.008429319,0.7287144
-0.8528788,1.665292,0.0257684,0.002683118,0.6819876,-0.008440414,0.7313101
-0.8528475,1.665345,0.02765462,0.002807617,0.6792428,-0.008477517,0.7338593
-0.8526334,1.665375,0.03004658,0.002874166,0.675851,-0.008551569,0.7369831
-0.8525764,1.665361,0.03219539,0.003326276,0.6724796,-0.008763169,0.7400563
-0.8524415,1.665337,0.0345768,0.00328174,0.6689319,-0.008646552,0.7432662
-0.8521686,1.665041,0.03683046,0.003660838,0.6653776,-0.008942536,0.7464444
-0.8523388,1.665289,0.04154631,0.004684225,0.6587985,-0.008694886,0.7522546
-0.852553,1.665224,0.04347071,0.004460998,0.6555315,-0.009082966,0.7551
-0.852553,1.665224,0.04347071,0.004460998,0.6555315,-0.009082966,0.7551
-0.8524204,1.665196,0.04560646,0.004565005,0.6518677,-0.009448825,0.7582601
-0.8523625,1.665094,0.04995656,0.004921569,0.6440672,-0.009852595,0.7648897
-0.8522272,1.665077,0.05181664,0.004915509,0.6402777,-0.01061556,0.7680544
-0.8525759,1.664804,0.05401212,0.005430757,0.636001,-0.01081597,0.7715933
-0.853115,1.664261,0.05606917,0.005501973,0.6318322,-0.01121752,0.7750045
-0.8536708,1.664204,0.05805612,0.005670688,0.6273119,-0.01174162,0.778659
-0.8541656,1.663865,0.06021875,0.005601618,0.6225027,-0.01255263,0.7824969
-0.8548419,1.663778,0.06240267,0.005444801,0.6175859,-0.01322,0.7863735
-0.8557953,1.663595,0.06439441,0.005301984,0.6128045,-0.01377692,0.7900966
-0.8566262,1.663574,0.06640956,0.005163156,0.6081048,-0.01391227,0.793718
-0.8576057,1.663501,0.06846794,0.004620164,0.6034604,-0.01466851,0.7972447
-0.8583966,1.663579,0.07067943,0.004353651,0.5989258,-0.01471239,0.8006575
-0.8597487,1.663624,0.07268679,0.003999549,0.5940884,-0.01483066,0.8042531
-0.8612938,1.663648,0.07446682,0.003561023,0.589106,-0.01471593,0.807914
-0.8628854,1.663583,0.07662612,0.003579804,0.5840085,-0.01494751,0.8116021
-0.8660816,1.662947,0.0809871,0.003757506,0.5745297,-0.0154227,0.8183298
-0.8679332,1.662812,0.08330619,0.004219821,0.5695434,-0.01509285,0.8218119
-0.8697269,1.662734,0.08555084,0.004129695,0.5644997,-0.0143543,0.8252981
-0.8713883,1.662648,0.08801454,0.004545378,0.5594033,-0.01414831,0.8287624
-0.8730716,1.662593,0.09051263,0.004817527,0.5538758,-0.01411193,0.8324658
-0.8743873,1.662319,0.09301102,0.00476778,0.5480017,-0.01457629,0.8363367
-0.8755527,1.662193,0.09517205,0.004753694,0.5426298,-0.01481508,0.8398278
-0.8763373,1.66224,0.09760559,0.00470644,0.5376408,-0.01497614,0.8430279
-0.8771951,1.662082,0.1000912,0.00455929,0.5321575,-0.01535128,0.8464939
-0.8784525,1.662228,0.1025578,0.004066975,0.5266562,-0.01548706,0.8499276
-0.8798833,1.662382,0.1048453,0.003512572,0.5212795,-0.01570965,0.8532342
-0.8811936,1.662557,0.1073921,0.003436448,0.5156072,-0.01590736,0.8566706
-0.882339,1.662545,0.1100087,0.003050537,0.5102086,-0.01614077,0.8598938
-0.8831966,1.662381,0.1127501,0.002869301,0.5046989,-0.01688965,0.8631254
-0.8845358,1.662452,0.1149747,0.002952487,0.4995851,-0.01719459,0.8660891
-0.8853815,1.663018,0.1205515,0.002934769,0.4906793,-0.0165818,0.8711776
-0.8864126,1.663165,0.1230329,0.002737752,0.4861017,-0.01574707,0.8737561
-0.8873458,1.663032,0.1255779,0.003208847,0.4820267,-0.01575275,0.876009
-0.8876166,1.662783,0.1285985,0.003860202,0.4779079,-0.01544274,0.8782657
-0.8882048,1.662874,0.1312305,0.004536354,0.4742496,-0.01547599,0.8802427
-0.8885636,1.662841,0.1338485,0.005315318,0.4708731,-0.01497739,0.8820578
-0.8888216,1.663059,0.1365948,0.00562319,0.4678259,-0.01375663,0.8836957
-0.8895671,1.66298,0.139101,0.006181147,0.4647134,-0.01330958,0.8853396
-0.8898447,1.66311,0.1414327,0.006632362,0.4621515,-0.0127562,0.8866844
-0.8905156,1.663102,0.1437597,0.006627867,0.4593908,-0.01214339,0.8881266
-0.8913641,1.663274,0.146128,0.006782321,0.4560254,-0.0115012,0.8898667
-0.892431,1.663323,0.1481543,0.006811918,0.4528028,-0.0116076,0.8915092
-0.8933115,1.663359,0.1503359,0.006569152,0.4500267,-0.01108759,0.8929221
-0.894094,1.663803,0.1525265,0.006229175,0.4471188,-0.01035513,0.8943929
-0.894949,1.663983,0.154312,0.006014983,0.4447024,-0.00994255,0.895603
-0.896265,1.664165,0.1562732,0.005552522,0.4408747,-0.009728169,0.8974988
-0.8972363,1.664456,0.1582728,0.005010834,0.4375365,-0.00920721,0.8991395
-0.8989761,1.664528,0.1625343,0.004570714,0.4303634,-0.008584937,0.9026033
-0.8989761,1.664528,0.1625343,0.004570714,0.4303634,-0.008584937,0.9026033
-0.8997726,1.664403,0.1646569,0.004580485,0.4275236,-0.007941142,0.9039577
-0.9011707,1.664114,0.1666965,0.004572344,0.4239061,-0.008392722,0.9056557
-0.902112,1.664418,0.1709688,0.004790385,0.4164076,-0.007958011,0.9091306
-0.902112,1.664418,0.1709688,0.004790385,0.4164076,-0.007958011,0.9091306
-0.9046514,1.664021,0.175273,0.00515449,0.4085501,-0.00759293,0.9126897
-0.9021192,1.665129,0.1779794,0.005708664,0.4047688,-0.008728667,0.9143596
-0.9029346,1.66519,0.1805381,0.006135172,0.3999762,-0.007623289,0.9164733
-0.900538,1.666108,0.1836176,0.006876146,0.3942305,-0.008276512,0.9189487
-0.8983636,1.666631,0.1868674,0.007673942,0.3887504,-0.008770393,0.9212694
-0.8972697,1.667248,0.1897675,0.008433459,0.3822728,-0.009155273,0.9239657
-0.8964119,1.667653,0.1932523,0.009089116,0.3744806,-0.009630412,0.9271402
-0.8959937,1.668026,0.1963831,0.009199115,0.3665558,-0.01060608,0.9302901
-0.8956797,1.668454,0.1995602,0.009574546,0.3585239,-0.01125433,0.9334036
-0.895576,1.669014,0.2031293,0.009868084,0.3500113,-0.01148824,0.9366231
-0.8959868,1.66958,0.2063522,0.009483065,0.3410648,-0.01253645,0.9399084
-0.8965099,1.669869,0.2096993,0.009340574,0.3325651,-0.0128441,0.9429466
-0.897366,1.670111,0.2128212,0.009360493,0.3247018,-0.01362493,0.945672
-0.8984659,1.670653,0.2156754,0.008709013,0.3167765,-0.01389994,0.9483584
-0.90171,1.671168,0.2206432,0.007916709,0.3028795,-0.01332525,0.9529029
-0.9027543,1.671364,0.2228579,0.00744829,0.2966807,-0.01328549,0.9548553
-0.9036138,1.671681,0.2248005,0.007045266,0.2916704,-0.01306266,0.9564037
-0.9053209,1.671988,0.226602,0.006587274,0.2856538,-0.01296017,0.9582226
-0.9069657,1.671696,0.2279436,0.006369919,0.2810444,-0.01271349,0.9595894
-0.9086301,1.671804,0.2292644,0.006097409,0.2771835,-0.01319433,0.9607071
-0.9106283,1.671716,0.2304897,0.005426296,0.273098,-0.01302668,0.9618827
-0.9127223,1.671651,0.2315991,0.005532358,0.2692835,-0.01161401,0.9629751
-0.9151113,1.671703,0.2327065,0.005024198,0.2657265,-0.01120257,0.9639703
-0.9169443,1.67145,0.2331878,0.005183319,0.2630329,-0.01104652,0.9647097
-0.9187484,1.67123,0.2338844,0.004908684,0.2602013,-0.01039176,0.965486
-0.9207006,1.67072,0.2343657,0.004659506,0.2580716,-0.0103328,0.9660593
-0.9255431,1.670216,0.2351338,0.004134203,0.2525454,-0.01015827,0.9675229
-0.9281306,1.670257,0.2353194,0.003608825,0.2504096,-0.01013992,0.9680802
-0.9281306,1.670257,0.2353194,0.003608825,0.2504096,-0.01013992,0.9680802
-0.930275,1.670167,0.2354563,0.003128908,0.2477763,-0.009420001,0.9687665
-0.9323392,1.669877,0.2358985,0.002713148,0.2462846,-0.009139799,0.9691507
-0.9346027,1.669623,0.235982,0.002042627,0.2438729,-0.008666133,0.9697663
-0.9394245,1.669253,0.2359834,0.001297625,0.239227,-0.008236807,0.9709279
-0.9419982,1.669223,0.2361476,0.0009991885,0.2367151,-0.00745229,0.97155
-0.9446075,1.669392,0.236741,0.0003860203,0.2343159,-0.007088492,0.9721346
-0.9475045,1.669001,0.2370511,0.000422864,0.2311188,-0.006605346,0.972903
-0.9505126,1.668683,0.2374426,0.0004727763,0.2282916,-0.006170289,0.9735731
-0.9530768,1.667846,0.2380706,0.001309058,0.2244601,-0.005968976,0.9744641
-0.9564266,1.667444,0.2390631,0.001524658,0.2199012,-0.006857702,0.9754969
-0.9600532,1.6674,0.2397247,0.001887161,0.2151303,-0.005621865,0.9765674
-0.9623301,1.666984,0.2407726,0.001687045,0.2115598,-0.005358595,0.9773489
-0.9647949,1.666707,0.241621,0.001956936,0.2083664,-0.004519899,0.9780385
-0.9703977,1.665689,0.2426021,0.00259525,0.2020819,-0.003608825,0.9793586
-0.9747455,1.665644,0.2442601,0.002286987,0.1956991,-0.002486762,0.9806582
-0.9747455,1.665644,0.2442601,0.002286987,0.1956991,-0.002486762,0.9806582
-0.9774706,1.665632,0.2447553,0.001826981,0.1924105,-0.001990907,0.9813108
-0.9809337,1.665093,0.2450255,0.001930101,0.1887225,-0.001105394,0.9820279
-0.9851215,1.664706,0.245369,0.002071602,0.1856849,-0.0008631675,0.9826068
-0.9891775,1.664421,0.2454924,0.001922365,0.1823554,-0.000845728,0.9832305
-0.9939766,1.663785,0.2461676,0.002373318,0.1787849,-0.001035801,0.9838848
-1.000949,1.662597,0.2467077,0.002580856,0.173363,-0.0005320922,0.9848545
-1.004856,1.662141,0.2467041,0.0028706,0.1708163,0,0.9852988
-1.007753,1.661934,0.2470061,0.00281027,0.1680478,-0.0001726335,0.9857749
-1.010889,1.661089,0.2469922,0.00295501,0.1652871,-0.0001726335,0.986241
-1.013782,1.660475,0.2473596,0.003250373,0.1624156,-0.0003229677,0.986717
-1.016208,1.660009,0.247304,0.003444028,0.1596614,-0.001021314,0.9871653
-1.018811,1.65965,0.2475121,0.003700563,0.1571307,-0.0004727763,0.9875708
-1.020955,1.659431,0.2476971,0.003380709,0.1549605,-0.0001220703,0.9879149
-1.023037,1.659338,0.2479838,0.003554741,0.152356,-0.000422864,0.9883192
-1.025366,1.658942,0.2480781,0.003852474,0.1493411,-0.0006686067,0.988778
-1.027001,1.658563,0.2481142,0.003934756,0.1472178,-0.0007425247,0.989096
-1.028893,1.658044,0.2482757,0.003692501,0.1446489,-0.001151609,0.9894755
-1.031191,1.657589,0.2483058,0.004002343,0.1423895,-0.00105716,0.9898021
-1.0326,1.657337,0.2487963,0.004103451,0.1397776,-0.000791106,0.9901741
-1.035926,1.656679,0.2489022,0.004070638,0.1350847,0.0004882813,0.9908256
-1.037522,1.656348,0.2490032,0.003881375,0.132736,0.0009052976,0.9911434
-1.038629,1.656321,0.2490953,0.003676323,0.1306801,0.001274451,0.991417
-1.040349,1.656111,0.2491642,0.003716635,0.1282592,0.001469921,0.9917327
-1.040931,1.655828,0.2495384,0.003625303,0.1266397,0.001402481,0.9919412
-1.04173,1.655547,0.2496427,0.003698549,0.1248022,0.001826981,0.9921731
-1.042867,1.655391,0.2498768,0.003963057,0.1230436,0.002554742,0.99239
-1.043415,1.655256,0.2499148,0.004055968,0.1221074,0.003005013,0.9925041
-1.043849,1.655116,0.2503999,0.004446779,0.1208622,0.003420148,0.9926534
-1.043455,1.6548,0.2509983,0.004416517,0.120215,0.003531611,0.9927318
-1.043897,1.654557,0.2514383,0.004910201,0.1186673,0.003558931,0.9929156
-1.044258,1.654399,0.2521419,0.005116771,0.116059,0.004624194,0.9932184
-1.044188,1.654481,0.2523687,0.005106567,0.1145947,0.004925352,0.993387
-1.043507,1.654125,0.2531649,0.005168925,0.1132683,0.004757612,0.9935396
-1.043589,1.654314,0.2534561,0.005617887,0.1119866,0.004781044,0.9936823
-1.042304,1.654445,0.2537889,0.005563247,0.1111059,0.004506693,0.9937828
-1.042032,1.654253,0.2539481,0.005419427,0.1101036,0.004829112,0.9938936
-1.042215,1.654222,0.2539899,0.005577959,0.1090166,0.004946485,0.9940119
-1.042174,1.65429,0.2538995,0.005452322,0.1084691,0.004688199,0.9940738
-1.041621,1.654703,0.2538945,0.004920811,0.1072107,0.00455602,0.9942137
-1.041466,1.654975,0.2536994,0.004765435,0.1063533,0.00450504,0.9943068
-1.040766,1.655244,0.2536591,0.004450128,0.1053834,0.00404309,0.9944135
-1.038894,1.655416,0.2534644,0.003942323,0.104026,0.003218122,0.9945616
-1.039174,1.655394,0.2532473,0.003760479,0.1029106,0.002901578,0.9946793
