PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
-0.474148,1.565661,0.269376,-0.01558848,0.7209521,0.00527663,0.6927894
-0.4719218,1.56545,0.2651393,-0.01628621,0.7255993,0.004218055,0.6879117
-0.470036,1.565157,0.2606553,-0.01644776,0.7322723,0.002886453,0.6808072
-0.468513,1.56499,0.2564318,-0.01562941,0.7377133,0.002286172,0.6749293
-0.4672356,1.564921,0.2526066,-0.01628592,0.7418354,0.001779989,0.6703819
-0.4660064,1.564777,0.2486967,-0.01787288,0.7459692,0.0002660461,0.6657405
-0.4652197,1.56456,0.2451428,-0.01846694,0.7505099,-0.0004882813,0.660601
-0.4645101,1.564361,0.2416162,-0.01880834,0.7547314,-0.000422864,0.6557641
-0.463892,1.564284,0.2382689,-0.01957583,0.7588632,-0.0005320922,0.6509556
-0.4634373,1.563937,0.2351126,-0.02018853,0.7630152,-0.00149505,0.6460636
-0.463228,1.563714,0.2324324,-0.02041323,0.7658691,-0.001936845,0.6426695
